Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
71,2020-04-01,0100,9.8,9.4,98,0.0,0,13.5,1.7,360,0.0
71,2020-04-01,0200,9.0,8.7,98,0.0,0,13.4,1.7,344,0.0
71,2020-04-01,0300,8.8,8.2,96,0.0,0,13.3,1.5,334,0.0
71,2020-04-01,0400,8.3,8.1,99,0.0,0,13.2,1.1,124,0.0
71,2020-04-01,0500,7.0,6.9,100,0.0,0,13.1,0.8,154,0.0
71,2020-04-01,0600,6.2,6.1,100,0.0,3,13.0,1.2,293,0.0
71,2020-04-01,0700,7.0,6.9,99,0.0,112,12.9,1.3,274,0.02
71,2020-04-01,0800,10.8,8.7,87,0.0,300,12.8,1.9,290,0.13
71,2020-04-01,0900,13.4,6.9,65,0.0,494,12.6,4.8,314,0.3
71,2020-04-01,1000,14.8,6.2,56,0.0,672,12.5,4.8,315,0.42
71,2020-04-01,1100,15.6,5.0,49,0.0,802,12.5,5.4,323,0.53
71,2020-04-01,1200,16.6,4.2,44,0.0,876,12.4,5.0,329,0.6
71,2020-04-01,1300,17.4,5.2,44,0.0,893,12.4,5.4,330,0.63
71,2020-04-01,1400,18.1,5.3,43,0.0,844,12.5,5.1,339,0.6
71,2020-04-01,1500,18.6,6.0,44,0.0,729,12.6,4.9,352,0.52
71,2020-04-01,1600,18.7,6.2,44,0.0,559,12.7,4.6,347,0.41
71,2020-04-01,1700,18.1,4.6,41,0.0,362,12.8,4.3,338,0.29
71,2020-04-01,1800,16.5,2.5,39,0.0,154,12.9,3.2,330,0.14
71,2020-04-01,1900,13.1,4.3,55,0.0,15,13.0,2.2,299,0.03
71,2020-04-01,2000,10.2,4.7,68,0.0,0,13.0,2.0,282,0.0
71,2020-04-01,2100,9.4,4.9,74,0.0,0,13.0,1.9,291,0.0
71,2020-04-01,2200,8.1,4.7,79,0.0,0,13.0,1.7,299,0.0
71,2020-04-01,2300,6.7,4.4,85,0.0,0,12.9,1.4,312,0.0
71,2020-04-01,2400,6.0,3.8,86,0.0,0,12.8,1.3,287,0.0
71,2020-04-02,0100,5.6,3.4,86,0.0,0,12.7,1.3,310,0.0
71,2020-04-02,0200,8.3,4.0,75,0.0,0,12.6,3.0,304,0.0
71,2020-04-02,0300,8.6,1.8,62,0.0,0,12.5,3.5,308,0.01
71,2020-04-02,0400,8.4,0.4,57,0.0,0,12.4,3.3,309,0.02
71,2020-04-02,0500,8.0,-0.3,56,0.0,0,12.2,3.3,305,0.02
71,2020-04-02,0600,7.9,-0.5,55,0.0,4,12.1,3.9,306,0.03
71,2020-04-02,0700,8.1,0.2,57,0.0,104,12.0,3.7,308,0.06
