Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
195,2020-04-01,0100,11.3,6.9,74,0.0,0,14.1,0.7,89,0.01
195,2020-04-01,0200,10.1,9.3,95,0.0,0,14.1,0.8,86,0.0
195,2020-04-01,0300,9.7,9.0,96,0.0,0,14.2,0.7,136,0.0
195,2020-04-01,0400,10.3,9.5,95,0.0,0,14.2,0.9,307,0.0
195,2020-04-01,0500,10.4,9.6,94,0.0,0,14.2,0.7,239,0.0
195,2020-04-01,0600,10.3,9.5,95,0.0,0,14.2,0.7,247,0.0
195,2020-04-01,0700,10.3,9.4,94,0.0,16,14.2,1.0,277,0.0
195,2020-04-01,0800,9.4,8.9,97,0.0,19,14.2,1.5,282,0.0
195,2020-04-01,0900,8.5,8.2,98,0.0,57,14.2,1.3,281,0.0
195,2020-04-01,1000,8.6,7.7,94,0.0,158,14.2,0.7,276,0.05
195,2020-04-01,1100,11.5,7.6,77,0.0,688,14.2,1.5,298,0.38
195,2020-04-01,1200,13.4,4.8,56,0.1,837,14.1,1.9,281,0.49
195,2020-04-01,1300,14.5,1.7,42,0.0,927,14.1,2.3,304,0.58
195,2020-04-01,1400,15.3,-0.8,33,0.0,875,14.1,2.5,288,0.56
195,2020-04-01,1500,15.9,-1.9,29,0.0,761,14.1,2.5,308,0.49
195,2020-04-01,1600,16.2,-5.7,22,0.0,595,14.1,2.2,303,0.36
195,2020-04-01,1700,15.7,-7.9,19,0.0,359,14.1,2.4,296,0.25
195,2020-04-01,1800,14.9,-6.7,22,0.0,49,14.1,1.8,302,0.09
195,2020-04-01,1900,11.1,-2.3,39,0.0,12,14.2,1.0,60,0.05
195,2020-04-01,2000,7.0,-1.3,55,0.0,0,14.2,1.2,58,0.02
195,2020-04-01,2100,6.2,-2.1,55,0.0,0,14.3,1.3,72,0.02
195,2020-04-01,2200,7.4,-3.2,47,0.0,0,14.3,1.9,100,0.04
195,2020-04-01,2300,7.0,-3.1,49,0.0,0,14.4,2.1,105,0.04
195,2020-04-01,2400,6.6,-3.0,51,0.0,0,14.4,1.9,108,0.03
195,2020-04-02,0100,6.1,-2.9,53,0.0,0,14.4,1.9,90,0.0
195,2020-04-02,0200,5.9,-3.0,53,0.0,0,14.4,2.1,97,0.0
195,2020-04-02,0300,5.2,-3.1,55,0.0,0,14.4,1.6,93,0.0
195,2020-04-02,0400,3.7,-2.3,65,0.0,0,14.4,0.8,141,0.0
195,2020-04-02,0500,2.1,-1.9,75,0.0,0,14.3,0.8,96,0.0
195,2020-04-02,0600,1.5,-2.0,78,0.0,2,14.3,1.0,76,0.0
195,2020-04-02,0700,1.9,-1.6,78,0.0,58,14.2,0.7,90,0.0
195,2020-04-02,0800,7.9,-2.8,47,0.0,323,14.2,1.4,98,0.15
195,2020-04-02,0900,10.4,-1.7,43,0.0,547,14.1,1.4,272,0.26
195,2020-04-02,1000,11.5,0.2,46,0.0,734,14.0,1.9,286,0.4
195,2020-04-02,1100,12.9,-0.1,41,0.0,867,14.0,2.4,287,0.52
195,2020-04-02,1200,14.3,-1.6,33,0.0,924,13.9,2.9,296,0.59
195,2020-04-02,1300,15.5,-3.1,28,0.0,948,13.8,2.7,294,0.62
195,2020-04-02,1400,16.5,-3.3,26,0.0,892,13.8,2.6,297,0.59
195,2020-04-02,1500,17.0,-5.0,22,0.0,779,13.8,2.5,291,0.51
195,2020-04-02,1600,17.5,-7.3,18,0.0,610,13.8,2.3,285,0.39
195,2020-04-02,1700,17.4,-9.2,15,0.0,371,13.8,2.1,293,0.25
195,2020-04-02,1800,16.1,-7.9,18,0.0,46,13.9,1.4,287,0.08
195,2020-04-02,1900,12.0,-2.7,36,0.0,13,13.9,1.0,68,0.05
195,2020-04-02,2000,8.3,-2.6,46,0.0,0,14.0,1.2,75,0.03
195,2020-04-02,2100,8.3,-2.8,45,0.0,0,14.0,1.5,100,0.04
195,2020-04-02,2200,8.7,-2.9,44,0.0,0,14.1,1.8,106,0.04
195,2020-04-02,2300,7.9,-2.3,49,0.0,0,14.2,2.0,108,0.04
195,2020-04-02,2400,7.3,-2.1,51,0.0,0,14.2,2.2,102,0.04
195,2020-04-03,0100,6.9,-2.4,52,0.0,0,14.2,2.2,93,0.01
195,2020-04-03,0200,6.5,-2.5,52,0.0,0,14.3,2.4,88,0.01
195,2020-04-03,0300,6.3,-2.6,53,0.0,0,14.3,2.3,88,0.01
195,2020-04-03,0400,6.2,-2.7,53,0.0,0,14.2,2.3,99,0.01
195,2020-04-03,0500,6.3,-2.7,53,0.0,0,14.2,1.9,94,0.01
195,2020-04-03,0600,4.9,-1.5,63,0.0,2,14.2,0.9,96,0.0
195,2020-04-03,0700,5.3,-2.0,59,0.0,55,14.1,1.3,81,0.02
195,2020-04-03,0800,9.5,-2.1,44,0.0,303,14.1,1.1,80,0.15
195,2020-04-03,0900,12.4,-3.0,34,0.0,519,14.0,1.3,61,0.28
195,2020-04-03,1000,13.3,-0.8,38,0.0,715,14.0,1.7,290,0.4
195,2020-04-03,1100,14.0,0.7,40,0.0,846,13.9,1.8,295,0.5
195,2020-04-03,1200,15.2,1.5,39,0.0,915,13.9,1.9,303,0.57
195,2020-04-03,1300,15.9,1.8,38,0.0,918,13.8,2.1,303,0.59
195,2020-04-03,1400,16.8,1.9,37,0.0,865,13.8,2.3,308,0.56
195,2020-04-03,1500,17.4,1.4,34,0.0,745,13.8,1.9,297,0.47
195,2020-04-03,1600,17.7,0.3,31,0.0,575,13.8,1.8,296,0.35
195,2020-04-03,1700,17.6,0.0,30,0.0,350,13.9,1.5,278,0.23
195,2020-04-03,1800,16.4,-0.3,32,0.0,51,13.9,1.1,262,0.07
