Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
226,2020-04-01,0100,9.7,4.9,72,0.0,0,15.6,1.1,338,0.0
226,2020-04-01,0200,8.9,5.2,77,0.0,0,15.2,1.4,19,0.0
226,2020-04-01,0300,7.4,5.0,85,0.0,0,14.8,0.9,18,0.0
226,2020-04-01,0400,6.8,4.8,87,0.0,0,14.5,1.2,26,0.0
226,2020-04-01,0500,7.5,3.2,74,0.0,0,14.1,2.0,57,0.0
226,2020-04-01,0600,7.1,1.5,68,0.0,2,13.8,2.3,14,0.0
226,2020-04-01,0700,8.3,0.3,57,0.0,87,13.4,2.7,51,0.05
226,2020-04-01,0800,10.5,-0.5,46,0.0,277,13.2,3.6,28,0.18
226,2020-04-01,0900,12.0,-0.5,42,0.0,476,13.0,4.2,57,0.31
226,2020-04-01,1000,13.4,-0.6,38,0.0,650,12.9,4.3,39,0.42
226,2020-04-01,1100,14.8,-0.6,35,0.0,783,13.2,3.8,21,0.49
226,2020-04-01,1200,16.2,-2.6,28,0.0,863,13.7,3.9,31,0.58
226,2020-04-01,1300,17.3,-2.4,26,0.0,881,14.5,3.4,54,0.59
226,2020-04-01,1400,17.7,-2.6,25,0.0,829,15.3,3.4,47,0.56
226,2020-04-01,1500,18.6,-3.5,22,0.0,720,16.1,3.3,68,0.49
226,2020-04-01,1600,19.0,-4.1,20,0.0,561,16.8,2.7,69,0.39
226,2020-04-01,1700,18.9,-5.1,19,0.0,368,17.3,2.2,63,0.26
226,2020-04-01,1800,18.2,-5.5,19,0.0,164,17.5,2.0,60,0.14
226,2020-04-01,1900,15.5,-6.0,22,0.0,10,17.4,1.5,36,0.05
226,2020-04-01,2000,13.1,-3.9,30,0.0,0,17.1,1.4,33,0.03
226,2020-04-01,2100,10.8,-2.6,39,0.0,0,16.6,1.0,15,0.01
226,2020-04-01,2200,9.1,-2.9,43,0.0,0,16.0,1.7,34,0.02
226,2020-04-01,2300,10.0,-4.1,37,0.0,0,15.5,2.3,35,0.04
226,2020-04-01,2400,9.8,-3.6,39,0.0,0,15.0,2.6,25,0.04
226,2020-04-02,0100,9.5,-3.6,39,0.0,0,14.6,3.0,21,0.04
226,2020-04-02,0200,10.5,-4.4,35,0.0,0,14.2,3.9,2,0.06
226,2020-04-02,0300,10.3,-4.4,35,0.0,0,13.8,4.7,13,0.07
226,2020-04-02,0400,9.4,-4.0,38,0.0,0,13.5,3.2,45,0.04
