Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
235,2020-04-01,0100,10.4,8.8,90,0.0,1,15.7,1.8,160,0.0
235,2020-04-01,0200,8.9,7.7,92,0.0,0,15.5,1.0,172,0.0
235,2020-04-01,0300,7.4,6.4,94,0.0,0,15.3,0.6,209,0.0
235,2020-04-01,0400,5.1,4.2,94,0.0,0,15.1,0.6,324,0.0
235,2020-04-01,0500,5.9,5.2,95,0.0,0,14.8,0.9,286,0.0
235,2020-04-01,0600,4.1,3.3,95,0.0,2,14.6,1.3,318,0.0
235,2020-04-01,0700,5.2,2.6,83,0.0,86,14.4,1.9,312,0.02
235,2020-04-01,0800,9.3,2.5,62,0.0,289,14.2,2.3,319,0.14
235,2020-04-01,0900,12.2,2.2,50,0.0,494,14.1,2.4,324,0.27
235,2020-04-01,1000,14.2,2.2,44,0.0,668,14.1,2.5,339,0.38
235,2020-04-01,1100,15.7,2.2,40,0.0,795,14.3,2.4,332,0.48
235,2020-04-01,1200,17.0,0.2,32,0.0,871,14.7,3.6,330,0.58
235,2020-04-01,1300,17.9,-1.6,27,0.0,886,15.2,4.0,323,0.62
235,2020-04-01,1400,18.5,-2.0,25,0.0,837,15.7,3.8,330,0.59
235,2020-04-01,1500,18.9,-3.2,22,0.0,734,16.0,3.7,331,0.52
235,2020-04-01,1600,18.6,-3.3,22,0.0,577,16.1,3.1,352,0.38
235,2020-04-01,1700,18.0,-3.1,23,0.0,379,16.2,2.7,355,0.26
235,2020-04-01,1800,16.3,-2.9,27,0.0,168,16.3,2.1,351,0.13
235,2020-04-01,1900,13.0,-3.7,31,0.0,19,16.2,1.4,342,0.04
235,2020-04-01,2000,9.7,-3.1,40,0.0,0,16.1,0.4,171,0.0
235,2020-04-01,2100,9.1,-4.4,38,0.0,0,15.8,0.4,285,0.0
235,2020-04-01,2200,8.2,-4.5,40,0.0,0,15.5,0.9,293,0.01
235,2020-04-01,2300,6.1,-3.9,49,0.0,0,15.2,1.5,325,0.01
235,2020-04-01,2400,5.8,-3.7,50,0.0,0,14.9,0.9,307,0.0
235,2020-04-02,0100,5.8,-3.1,53,0.0,0,14.6,1.8,306,0.0
235,2020-04-02,0200,6.1,-2.7,53,0.0,0,14.3,2.7,308,0.01
235,2020-04-02,0300,5.0,-2.8,57,0.0,0,14.1,1.5,300,0.0
235,2020-04-02,0400,4.1,-3.2,59,0.0,0,13.9,1.1,278,0.0
235,2020-04-02,0500,4.3,-3.1,58,0.0,0,13.6,1.7,296,0.0
235,2020-04-02,0600,4.6,-2.7,59,0.0,2,13.4,3.1,320,0.01
235,2020-04-02,0700,6.3,-2.4,54,0.0,98,13.2,3.7,325,0.06
235,2020-04-02,0800,9.3,-1.8,46,0.0,301,13.0,5.3,331,0.21
235,2020-04-02,0900,12.2,-1.4,39,0.0,509,12.9,5.3,330,0.34
235,2020-04-02,1000,14.6,-1.3,34,0.0,686,12.9,5.2,324,0.47
235,2020-04-02,1100,16.4,-2.4,27,0.0,818,13.1,5.3,324,0.59
235,2020-04-02,1200,17.9,-2.8,24,0.0,890,13.5,5.2,327,0.66
235,2020-04-02,1300,18.8,-4.5,20,0.0,905,14.0,4.8,328,0.68
235,2020-04-02,1400,19.7,-5.6,17,0.0,857,14.5,4.8,326,0.66
235,2020-04-02,1500,20.3,-5.7,17,0.0,747,14.8,4.0,325,0.56
235,2020-04-02,1600,20.5,-7.9,14,0.0,587,15.1,3.8,320,0.43
235,2020-04-02,1700,20.2,-8.0,14,0.0,386,15.3,3.4,328,0.31
235,2020-04-02,1800,18.2,-3.0,23,0.0,173,15.4,0.9,11,0.1
235,2020-04-02,1900,14.3,-2.4,32,0.0,21,15.4,0.6,64,0.03
235,2020-04-02,2000,10.4,-2.5,40,0.0,0,15.4,1.0,162,0.01
235,2020-04-02,2100,9.8,-0.5,48,0.0,0,15.2,1.6,183,0.01
235,2020-04-02,2200,8.8,1.9,62,0.0,0,14.9,1.5,175,0.0
235,2020-04-02,2300,5.1,1.0,75,0.0,0,14.7,0.6,80,0.0
235,2020-04-02,2400,3.8,1.3,84,0.0,0,14.4,1.2,120,0.0
235,2020-04-03,0100,6.8,2.6,75,0.0,0,14.2,1.9,147,0.0
235,2020-04-03,0200,5.6,2.4,80,0.0,0,14.0,1.3,134,0.0
235,2020-04-03,0300,3.6,1.2,84,0.0,0,13.8,0.7,105,0.0
235,2020-04-03,0400,1.4,-0.2,89,0.0,0,13.6,0.5,353,0.0
235,2020-04-03,0500,1.3,-0.1,90,0.0,0,13.3,0.5,31,0.0
235,2020-04-03,0600,1.8,0.4,90,0.0,2,13.1,0.7,357,0.0
235,2020-04-03,0700,3.0,0.9,86,0.0,89,13.0,0.4,318,0.01
235,2020-04-03,0800,9.1,2.8,65,0.0,268,12.8,0.8,8,0.12
235,2020-04-03,0900,11.8,2.6,53,0.0,497,12.8,0.8,347,0.24
235,2020-04-03,1000,13.9,2.2,45,0.0,637,12.9,0.8,358,0.35
235,2020-04-03,1100,15.3,1.6,40,0.0,793,13.2,0.9,236,0.44
235,2020-04-03,1200,17.1,2.6,38,0.0,861,13.7,1.2,276,0.51
235,2020-04-03,1300,18.3,1.8,33,0.0,873,14.4,1.3,40,0.54
235,2020-04-03,1400,19.9,1.5,29,0.0,812,15.0,1.6,346,0.52
235,2020-04-03,1500,20.1,-0.3,25,0.0,710,15.5,1.9,274,0.46
235,2020-04-03,1600,20.4,-1.8,22,0.0,556,15.7,1.2,298,0.36
235,2020-04-03,1700,20.6,-2.2,21,0.0,357,16.0,0.8,176,0.22
235,2020-04-03,1800,18.5,-1.9,25,0.0,150,16.1,1.3,164,0.11
235,2020-04-03,1900,15.5,2.0,40,0.0,17,16.1,1.9,185,0.05
235,2020-04-03,2000,12.9,4.2,55,0.0,0,16.0,1.6,191,0.02
235,2020-04-03,2100,11.2,3.7,60,0.0,0,15.8,1.6,186,0.01
235,2020-04-03,2200,9.4,3.5,67,0.0,0,15.6,1.5,162,0.0
235,2020-04-03,2300,7.9,4.0,77,0.0,0,15.4,2.0,141,0.0
