Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
228,2020-04-12,2300,10.5,9.1,91,0.0,0,14.3,1.0,106,0.0
228,2020-04-12,2400,10.1,7.8,85,0.0,0,14.1,1.2,82,0.0
228,2020-04-13,0100,9.2,7.2,87,0.0,0,14.0,0.6,116,0.0
228,2020-04-13,0200,8.6,6.5,86,0.0,0,13.8,0.9,103,0.0
228,2020-04-13,0300,8.5,5.8,83,0.0,0,13.7,1.7,88,0.0
228,2020-04-13,0400,8.6,5.1,79,0.0,0,13.5,1.7,104,0.0
228,2020-04-13,0500,7.8,5.1,83,0.0,0,13.4,1.3,255,0.0
228,2020-04-13,0600,7.2,6.4,95,0.0,8,13.2,1.2,182,0.0
228,2020-04-13,0700,7.5,6.8,95,0.0,135,13.1,1.4,152,0.05
228,2020-04-13,0800,9.4,7.1,86,0.0,351,13.0,1.3,211,0.17
228,2020-04-13,0900,11.3,7.9,80,0.0,573,12.9,1.8,218,0.28
228,2020-04-13,1000,12.8,8.6,76,0.0,750,13.0,2.4,227,0.42
228,2020-04-13,1100,14.4,8.6,68,0.0,874,13.1,2.4,235,0.53
228,2020-04-13,1200,15.8,9.4,66,0.0,940,13.4,2.6,248,0.6
228,2020-04-13,1300,16.9,8.5,58,0.0,941,13.7,3.1,247,0.63
228,2020-04-13,1400,17.8,5.6,45,0.0,880,14.1,2.9,264,0.6
228,2020-04-13,1500,18.4,4.5,40,0.0,763,14.4,2.9,325,0.53
228,2020-04-13,1600,18.4,6.3,45,0.0,589,14.6,3.0,281,0.39
228,2020-04-13,1700,18.8,3.3,36,0.0,390,14.8,2.7,289,0.29
228,2020-04-13,1800,18.4,0.9,31,0.0,179,14.9,2.4,298,0.16
228,2020-04-13,1900,16.7,0.0,32,0.0,11,15.0,1.7,296,0.04
228,2020-04-13,2000,14.4,0.4,38,0.0,0,14.9,1.5,5,0.02
228,2020-04-13,2100,12.2,1.8,49,0.0,0,14.8,2.5,37,0.03
228,2020-04-13,2200,13.7,-1.6,35,0.0,0,14.6,3.8,50,0.07
228,2020-04-13,2300,12.7,-5.3,28,0.0,0,14.5,2.5,27,0.05
228,2020-04-13,2400,11.4,-7.1,27,0.0,0,14.3,2.6,6,0.05
228,2020-04-14,0100,12.0,-9.6,21,0.0,0,14.1,3.2,17,0.06
228,2020-04-14,0200,11.8,-10.7,20,0.0,0,13.9,3.0,19,0.05
228,2020-04-14,0300,12.2,-11.6,18,0.0,0,13.7,3.1,32,0.06
228,2020-04-14,0400,10.9,-11.0,20,0.0,0,13.4,2.2,48,0.04
228,2020-04-14,0500,10.1,-11.2,21,0.0,0,13.2,1.8,71,0.03
228,2020-04-14,0600,9.8,-11.2,21,0.0,20,13.0,1.8,66,0.04
228,2020-04-14,0700,11.5,-9.6,22,0.0,177,12.8,2.2,80,0.13
228,2020-04-14,0800,14.6,-7.2,21,0.0,394,12.7,2.0,83,0.22
228,2020-04-14,0900,16.5,-6.1,21,0.0,601,12.6,1.7,167,0.36
228,2020-04-14,1000,17.1,-5.5,21,0.0,771,12.6,2.0,283,0.5
228,2020-04-14,1100,18.0,-5.5,20,0.0,892,12.7,2.3,244,0.61
228,2020-04-14,1200,18.6,-2.4,24,0.0,953,13.0,2.8,211,0.68
228,2020-04-14,1300,18.7,-2.5,23,0.0,899,13.3,2.9,217,0.64
228,2020-04-14,1400,19.4,-3.0,22,0.0,895,13.7,2.5,245,0.64
228,2020-04-14,1500,20.0,-2.5,22,0.0,779,14.1,2.7,239,0.56
