Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
212,2020-04-01,0100,9.3,8.4,94,0.0,0,13.4,3.2,222,0.0
212,2020-04-01,0200,8.6,7.3,92,0.0,0,13.2,3.4,227,0.0
212,2020-04-01,0300,7.5,6.0,90,0.0,0,13.0,3.1,228,0.0
212,2020-04-01,0400,7.0,5.3,89,0.0,0,12.8,3.2,235,0.0
212,2020-04-01,0500,6.4,4.9,90,0.0,0,12.6,3.2,234,0.0
212,2020-04-01,0600,5.6,4.5,93,0.0,3,12.3,2.6,247,0.0
212,2020-04-01,0700,5.6,4.8,94,0.0,104,12.1,2.1,248,0.01
212,2020-04-01,0800,9.4,3.8,68,0.0,304,11.9,2.3,285,0.14
212,2020-04-01,0900,12.4,2.3,50,0.0,519,11.7,3.0,329,0.27
212,2020-04-01,1000,14.8,1.0,39,0.0,698,11.6,3.1,338,0.42
212,2020-04-01,1100,16.3,0.7,35,0.0,823,11.5,3.1,341,0.52
212,2020-04-01,1200,17.2,0.3,32,0.0,894,11.5,2.7,331,0.58
212,2020-04-01,1300,17.7,0.9,32,0.0,904,11.5,2.5,309,0.59
212,2020-04-01,1400,18.0,1.0,32,0.0,854,11.6,1.9,283,0.54
212,2020-04-01,1500,18.5,1.1,31,0.0,749,11.9,1.9,312,0.47
212,2020-04-01,1600,18.6,1.1,31,0.0,585,12.2,1.6,153,0.34
212,2020-04-01,1700,18.3,0.9,31,0.0,379,12.6,1.5,192,0.23
212,2020-04-01,1800,17.1,3.2,39,0.0,161,13.0,1.6,235,0.11
212,2020-04-01,1900,11.9,4.5,61,0.0,16,13.2,2.2,250,0.02
212,2020-04-01,2000,9.1,4.5,73,0.0,0,13.3,2.4,256,0.0
212,2020-04-01,2100,6.5,3.8,83,0.0,0,13.2,1.6,258,0.0
212,2020-04-01,2200,5.1,3.5,90,0.0,0,13.0,1.6,264,0.0
212,2020-04-01,2300,4.2,3.2,93,0.0,0,12.8,0.9,270,0.0
212,2020-04-01,2400,3.5,2.4,92,0.0,0,12.6,0.5,267,0.0
212,2020-04-02,0100,3.3,0.0,79,0.0,0,12.3,0.4,308,0.0
212,2020-04-02,0200,4.8,-1.0,66,0.0,0,12.1,1.4,344,0.0
212,2020-04-02,0300,6.6,-1.7,55,0.0,0,11.8,1.9,351,0.0
212,2020-04-02,0400,7.9,-2.5,48,0.0,0,11.6,2.3,342,0.0
212,2020-04-02,0500,8.3,-2.9,45,0.0,0,11.3,3.4,351,0.02
212,2020-04-02,0600,7.7,-3.2,46,0.0,4,11.1,2.6,345,0.01
212,2020-04-02,0700,8.8,-2.9,44,0.0,111,11.0,2.6,338,0.07
212,2020-04-02,0800,11.4,-2.7,37,0.0,322,10.8,4.0,339,0.21
212,2020-04-02,0900,13.3,-2.6,33,0.0,537,10.6,4.2,346,0.33
212,2020-04-02,1000,15.1,-2.4,30,0.0,714,10.6,3.9,340,0.46
212,2020-04-02,1100,16.9,-3.0,25,0.0,844,10.5,4.2,342,0.59
212,2020-04-02,1200,18.2,-4.5,21,0.0,916,10.6,3.6,321,0.64
212,2020-04-02,1300,19.0,-5.9,18,0.0,927,10.7,3.6,321,0.66
212,2020-04-02,1400,20.3,-5.5,17,0.0,875,10.8,3.1,333,0.62
212,2020-04-02,1500,20.7,-5.7,16,0.0,763,11.1,2.5,323,0.52
212,2020-04-02,1600,20.8,-5.2,17,0.0,599,11.4,2.1,302,0.38
212,2020-04-02,1700,19.3,0.7,29,0.0,387,11.8,4.2,235,0.32
212,2020-04-02,1800,16.9,1.7,36,0.0,171,12.2,4.6,238,0.19
212,2020-04-02,1900,13.4,2.3,47,0.0,19,12.5,3.5,234,0.06
212,2020-04-02,2000,10.4,2.8,59,0.0,0,12.5,3.2,230,0.02
212,2020-04-02,2100,9.4,3.5,66,0.0,0,12.5,3.0,232,0.01
212,2020-04-02,2200,9.0,4.2,72,0.0,0,12.4,3.2,235,0.0
212,2020-04-02,2300,8.4,4.8,78,0.0,0,12.2,3.2,233,0.0
212,2020-04-02,2400,8.0,4.7,80,0.0,0,12.0,3.3,233,0.0
212,2020-04-03,0100,8.2,4.7,79,0.0,0,11.9,3.7,241,0.0
212,2020-04-03,0200,7.8,4.2,78,0.0,0,11.7,3.5,244,0.0
212,2020-04-03,0300,7.5,3.7,77,0.0,0,11.5,3.9,238,0.0
212,2020-04-03,0400,6.9,3.1,77,0.0,0,11.3,3.7,242,0.0
212,2020-04-03,0500,5.3,2.5,82,0.0,0,11.2,2.8,250,0.0
212,2020-04-03,0600,4.5,2.2,85,0.0,2,11.0,1.8,269,0.0
212,2020-04-03,0700,5.3,2.8,84,0.0,95,10.8,1.7,286,0.02
212,2020-04-03,0800,8.8,2.8,66,0.0,297,10.6,2.6,286,0.14
212,2020-04-03,0900,11.0,1.6,52,0.0,519,10.5,3.1,294,0.26
212,2020-04-03,1000,14.2,2.2,44,0.0,699,10.4,3.3,332,0.41
212,2020-04-03,1100,16.4,2.1,38,0.0,820,10.4,2.7,341,0.51
212,2020-04-03,1200,17.8,0.6,31,0.0,887,10.5,2.6,326,0.58
212,2020-04-03,1300,18.7,-0.1,28,0.0,894,10.6,2.3,317,0.59
212,2020-04-03,1400,19.0,1.1,30,0.0,839,10.8,2.3,280,0.55
212,2020-04-03,1500,19.3,1.9,31,0.0,728,11.1,2.1,250,0.46
212,2020-04-03,1600,19.3,3.3,35,0.0,566,11.6,3.0,240,0.4
212,2020-04-03,1700,18.2,4.0,39,0.0,363,12.1,3.8,246,0.28
212,2020-04-03,1800,16.1,4.2,45,0.0,160,12.5,4.2,244,0.16
212,2020-04-03,1900,12.9,3.9,54,0.0,18,12.7,3.3,244,0.05
212,2020-04-03,2000,10.8,5.1,68,0.0,0,12.8,3.7,237,0.02
212,2020-04-03,2100,10.1,5.2,72,0.0,0,12.7,4.4,232,0.02
212,2020-04-03,2200,9.6,5.6,76,0.0,0,12.6,4.9,231,0.01
212,2020-04-03,2300,9.1,5.4,78,0.0,0,12.5,4.7,234,0.01
