Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
249,2020-04-01,0100,13.7,13.1,96,0.0,0,14.0,2.3,302,0.0
249,2020-04-01,0200,13.7,12.8,94,0.0,0,13.9,3.0,287,0.0
249,2020-04-01,0300,13.4,12.3,93,0.0,0,13.8,2.8,294,0.0
249,2020-04-01,0400,12.2,11.7,97,0.0,0,13.7,2.1,341,0.0
249,2020-04-01,0500,10.7,10.2,97,0.0,0,13.6,3.2,331,0.0
249,2020-04-01,0600,9.8,9.1,96,0.0,2,13.5,2.5,326,0.0
249,2020-04-01,0700,10.0,8.7,92,0.0,84,13.4,2.9,293,0.02
249,2020-04-01,0800,12.1,9.3,83,0.0,270,13.3,3.9,297,0.14
249,2020-04-01,0900,14.0,8.0,67,0.0,485,13.3,4.7,296,0.3
249,2020-04-01,1000,15.5,6.5,55,0.0,670,13.2,4.8,307,0.43
249,2020-04-01,1100,16.4,5.8,50,0.0,810,13.2,4.4,313,0.53
249,2020-04-01,1200,17.7,4.8,42,0.0,897,13.3,4.5,312,0.62
249,2020-04-01,1300,18.8,4.6,39,0.0,921,13.4,4.0,326,0.65
249,2020-04-01,1400,19.5,5.4,40,0.0,877,13.6,3.6,324,0.61
249,2020-04-01,1500,20.3,6.2,40,0.0,766,13.8,3.3,333,0.53
249,2020-04-01,1600,19.9,5.6,39,0.0,601,14.0,3.1,330,0.4
249,2020-04-01,1700,19.2,2.6,33,0.0,399,14.1,3.1,320,0.26
249,2020-04-01,1800,18.1,2.6,35,0.0,176,14.2,2.6,318,0.14
249,2020-04-01,1900,14.7,5.0,52,0.0,15,14.2,3.0,282,0.03
249,2020-04-01,2000,13.7,6.0,60,0.0,0,14.2,2.3,272,0.01
249,2020-04-01,2100,12.5,6.4,66,0.0,0,14.1,1.8,273,0.0
249,2020-04-01,2200,9.9,6.0,76,0.0,0,14.0,1.3,310,0.0
249,2020-04-01,2300,9.8,7.5,85,0.0,0,13.8,1.7,301,0.0
249,2020-04-01,2400,10.0,7.0,82,0.0,0,13.7,1.8,292,0.0
249,2020-04-02,0100,10.3,7.0,80,0.0,0,13.5,2.8,295,0.0
249,2020-04-02,0200,9.9,6.1,77,0.0,0,13.3,3.2,289,0.0
249,2020-04-02,0300,8.6,3.9,72,0.0,0,13.2,1.9,295,0.0
249,2020-04-02,0400,7.3,2.6,72,0.0,0,13.1,2.1,313,0.0
249,2020-04-02,0500,6.9,2.7,75,0.0,0,12.9,1.9,299,0.0
249,2020-04-02,0600,6.6,2.2,73,0.0,2,12.8,2.3,293,0.0
249,2020-04-02,0700,7.6,2.3,69,0.0,92,12.6,2.9,293,0.04
249,2020-04-02,0800,11.3,3.5,59,0.0,286,12.5,3.5,302,0.17
249,2020-04-02,0900,14.9,3.7,47,0.0,501,12.4,3.9,318,0.33
249,2020-04-02,1000,16.1,2.6,40,0.0,687,12.4,4.1,322,0.45
249,2020-04-02,1100,18.6,3.9,38,0.0,829,12.4,4.6,324,0.59
249,2020-04-02,1200,19.0,2.5,33,0.0,917,12.5,4.6,324,0.67
249,2020-04-02,1300,19.7,1.2,29,0.0,939,12.7,4.3,321,0.69
249,2020-04-02,1400,20.9,0.9,26,0.0,899,13.0,4.4,308,0.69
249,2020-04-02,1500,21.5,-0.4,23,0.0,794,13.2,4.6,305,0.62
249,2020-04-02,1600,21.5,-2.6,20,0.0,630,13.4,4.0,314,0.48
249,2020-04-02,1700,21.3,-1.7,21,0.0,417,13.6,3.1,318,0.29
249,2020-04-02,1800,20.1,0.9,28,0.0,185,13.7,2.9,293,0.16
249,2020-04-02,1900,17.0,3.9,41,0.0,19,13.7,3.2,267,0.05
249,2020-04-02,2000,14.4,2.8,45,0.0,0,13.7,2.1,269,0.01
