Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
253,2020-04-01,0100,11.2,9.3,88,0.0,0,14.4,2.3,312,0.0
253,2020-04-01,0200,10.6,6.6,77,0.0,0,14.2,3.1,317,0.0
253,2020-04-01,0300,10.2,6.2,76,0.0,0,14.0,2.7,318,0.0
253,2020-04-01,0400,10.5,6.9,78,0.0,0,13.8,3.2,315,0.0
253,2020-04-01,0500,10.4,6.8,78,0.0,0,13.6,3.7,312,0.01
253,2020-04-01,0600,10.4,6.7,78,0.0,1,13.4,3.5,313,0.01
253,2020-04-01,0700,10.2,6.0,75,0.0,34,13.3,3.4,324,0.03
253,2020-04-01,0800,11.2,6.1,71,0.0,229,13.1,4.3,313,0.14
253,2020-04-01,0900,12.1,6.0,66,0.0,450,13.0,4.5,323,0.27
253,2020-04-01,1000,12.9,6.2,64,0.0,676,12.9,4.7,326,0.39
253,2020-04-01,1100,13.4,6.2,62,0.0,801,12.9,4.9,322,0.49
253,2020-04-01,1200,13.6,5.7,59,0.0,875,13.1,4.8,324,0.55
253,2020-04-01,1300,13.9,5.7,58,0.0,889,13.4,5.1,322,0.56
253,2020-04-01,1400,13.9,5.9,58,0.0,847,13.8,5.3,321,0.54
253,2020-04-01,1500,13.7,6.1,60,0.0,737,14.3,5.3,324,0.46
253,2020-04-01,1600,13.4,5.7,59,0.0,595,14.7,5.2,320,0.36
253,2020-04-01,1700,12.8,5.5,61,0.0,399,15.1,4.7,318,0.24
253,2020-04-01,1800,12.1,5.7,65,0.0,187,15.2,4.1,317,0.12
253,2020-04-01,1900,10.8,5.9,71,0.0,17,15.2,3.4,324,0.01
253,2020-04-01,2000,10.2,6.0,75,0.0,0,15.0,2.6,330,0.0
253,2020-04-01,2100,9.8,6.4,79,0.0,0,14.8,2.4,326,0.0
253,2020-04-01,2200,9.0,6.3,83,0.0,0,14.5,1.4,358,0.0
253,2020-04-01,2300,6.7,5.0,89,0.0,0,14.2,0.9,103,0.0
253,2020-04-01,2400,5.5,4.3,92,0.0,0,13.9,1.0,107,0.0
253,2020-04-02,0100,4.7,3.6,93,0.0,0,13.6,0.7,74,0.0
253,2020-04-02,0200,4.0,3.2,94,0.0,0,13.3,0.8,74,0.0
253,2020-04-02,0300,3.7,3.0,95,0.0,0,13.0,0.7,77,0.0
253,2020-04-02,0400,3.3,2.7,96,0.0,0,12.7,0.8,75,0.0
253,2020-04-02,0500,3.0,2.4,96,0.0,0,12.4,0.8,72,0.0
253,2020-04-02,0600,2.7,2.2,97,0.0,1,12.1,0.7,85,0.0
253,2020-04-02,0700,3.0,2.6,97,0.0,31,11.8,0.9,80,0.0
253,2020-04-02,0800,6.2,5.7,96,0.0,257,11.5,1.1,92,0.1
253,2020-04-02,0900,12.4,8.6,77,0.0,509,11.3,2.1,295,0.25
253,2020-04-02,1000,13.9,7.0,63,0.0,685,11.2,3.3,294,0.39
253,2020-04-02,1100,14.4,7.0,61,0.0,810,11.3,3.6,309,0.49
253,2020-04-02,1200,15.2,6.9,58,0.0,885,11.6,4.0,315,0.56
253,2020-04-02,1300,15.2,6.3,55,0.0,897,12.1,4.5,319,0.58
253,2020-04-02,1400,15.2,7.2,59,0.0,853,12.6,4.4,326,0.54
253,2020-04-02,1500,14.6,7.2,61,0.0,756,13.3,4.6,327,0.47
253,2020-04-02,1600,14.1,7.6,65,0.0,601,13.8,4.4,328,0.35
253,2020-04-02,1700,13.2,7.1,66,0.0,391,14.3,4.4,321,0.24
253,2020-04-02,1800,12.5,6.6,67,0.0,172,14.6,3.1,332,0.11
253,2020-04-02,1900,10.3,5.9,74,0.0,13,14.6,2.0,336,0.0
253,2020-04-02,2000,9.5,6.1,80,0.0,0,14.5,2.2,323,0.0
253,2020-04-02,2100,9.7,6.4,80,0.0,0,14.2,2.3,321,0.0
253,2020-04-02,2200,9.2,6.5,83,0.0,0,13.9,1.6,316,0.0
253,2020-04-02,2300,9.9,6.8,81,0.0,0,13.7,2.6,313,0.0
253,2020-04-02,2400,10.0,6.8,80,0.0,0,13.4,2.6,318,0.0
253,2020-04-03,0100,10.1,6.9,81,0.0,0,13.2,2.9,315,0.0
253,2020-04-03,0200,10.0,6.8,81,0.0,0,13.0,2.7,315,0.0
253,2020-04-03,0300,9.2,6.3,82,0.0,0,12.9,1.5,343,0.0
253,2020-04-03,0400,8.8,5.9,82,0.0,0,12.7,1.8,348,0.0
253,2020-04-03,0500,8.8,5.7,81,0.0,0,12.6,1.8,337,0.0
253,2020-04-03,0600,6.7,4.5,86,0.0,2,12.4,1.0,118,0.0
253,2020-04-03,0700,7.4,5.8,90,0.0,48,12.2,1.3,38,0.01
253,2020-04-03,0800,10.7,6.4,75,0.0,240,12.1,3.1,323,0.13
253,2020-04-03,0900,12.1,6.0,66,0.0,475,12.0,4.3,316,0.28
253,2020-04-03,1000,12.6,6.0,64,0.0,650,12.0,4.4,316,0.4
253,2020-04-03,1100,13.3,6.5,63,0.0,792,12.0,4.2,319,0.47
253,2020-04-03,1200,13.5,6.3,62,0.0,856,12.3,4.6,319,0.52
253,2020-04-03,1300,13.8,6.6,62,0.0,874,12.6,4.7,316,0.54
253,2020-04-03,1400,13.8,7.6,66,0.0,821,13.1,5.2,321,0.52
253,2020-04-03,1500,13.8,7.8,67,0.0,764,13.6,5.0,322,0.46
253,2020-04-03,1600,13.0,7.2,68,0.0,476,14.1,4.6,322,0.3
253,2020-04-03,1700,12.3,6.8,69,0.0,302,14.5,4.3,322,0.19
253,2020-04-03,1800,11.6,6.6,71,0.0,135,14.7,3.9,321,0.09
253,2020-04-03,1900,10.4,6.2,75,0.0,13,14.7,3.2,322,0.02
253,2020-04-03,2000,10.2,6.5,78,0.0,0,14.5,2.9,321,0.01
253,2020-04-03,2100,10.2,6.5,78,0.0,0,14.3,2.5,319,0.0
253,2020-04-03,2200,9.6,6.4,80,0.0,0,14.1,2.0,322,0.0
253,2020-04-03,2300,9.8,6.7,81,0.0,0,13.8,2.5,309,0.0
253,2020-04-03,2400,9.7,6.5,80,0.0,0,13.6,1.9,320,0.0
253,2020-04-04,0100,9.7,6.5,80,0.0,0,13.4,2.4,323,0.01
253,2020-04-04,0200,9.3,6.3,82,0.0,0,13.2,1.5,331,0.0
253,2020-04-04,0300,7.3,5.4,87,0.0,0,13.0,1.1,138,0.0
253,2020-04-04,0400,7.0,5.7,91,0.0,0,12.8,1.0,116,0.0
253,2020-04-04,0500,6.8,5.6,92,0.0,0,12.7,0.7,105,0.0
253,2020-04-04,0600,7.2,6.2,93,0.0,1,12.5,0.8,103,0.0
253,2020-04-04,0700,7.8,6.7,93,0.0,17,12.3,0.9,122,0.0
253,2020-04-04,0800,9.0,7.5,90,0.0,72,12.2,0.9,154,0.03
253,2020-04-04,0900,11.0,8.8,87,0.0,164,12.2,0.8,133,0.07
253,2020-04-04,1000,13.0,10.1,83,0.0,315,12.2,1.4,133,0.16
253,2020-04-04,1100,13.3,10.3,82,0.0,276,12.3,1.6,175,0.13
253,2020-04-04,1200,13.3,10.8,85,0.1,330,12.5,1.5,151,0.15
253,2020-04-04,1300,12.8,11.0,89,0.0,277,12.7,1.7,140,0.12
253,2020-04-04,1400,12.6,11.5,92,0.5,280,12.9,1.8,127,0.12
253,2020-04-04,1500,12.8,11.9,94,2.1,169,13.1,1.5,146,0.06
253,2020-04-04,1600,12.9,12.3,96,1.0,115,13.3,2.0,168,0.03
253,2020-04-04,1700,12.9,12.3,96,0.6,71,13.4,1.9,170,0.02
253,2020-04-04,1800,12.7,12.2,97,2.9,30,13.4,1.9,155,0.01
253,2020-04-04,1900,12.6,12.2,97,2.8,3,13.4,1.9,150,0.0
253,2020-04-04,2000,12.6,12.2,98,3.2,0,13.4,1.7,145,0.0
253,2020-04-04,2100,12.1,11.8,98,1.2,0,13.4,1.6,166,0.0
253,2020-04-04,2200,11.9,11.5,98,0.0,1,13.3,1.1,169,0.0
253,2020-04-04,2300,11.8,11.4,97,0.0,1,13.2,1.2,157,0.0
253,2020-04-04,2400,11.9,11.4,97,0.0,1,13.2,1.6,146,0.0
253,2020-04-05,0100,11.6,11.1,96,0.0,1,13.1,1.0,126,0.0
253,2020-04-05,0200,11.7,11.0,96,0.1,1,13.1,1.2,130,0.0
253,2020-04-05,0300,11.9,11.1,95,0.0,0,13.0,1.6,139,0.0
253,2020-04-05,0400,12.1,11.1,94,0.0,0,12.9,1.5,141,0.0
253,2020-04-05,0500,12.0,11.0,94,0.0,0,12.9,1.3,128,0.0
253,2020-04-05,0600,11.6,10.6,93,1.5,1,12.8,1.3,109,0.0
253,2020-04-05,0700,11.6,10.7,95,2.2,15,12.8,1.9,129,0.0
253,2020-04-05,0800,11.8,10.7,93,0.0,41,12.7,2.0,164,0.01
