Station,Date,Hour,Temp_C,DewPoint_C,Humidity_pct,Precip_mm,SolarRad_Wm2,SoilTemp_C,Wind_ms,WindDir_deg,ETo_mm
170,2020-04-01,0100,11.0,7.7,80,0.0,0,13.4,2.6,269,0.0
170,2020-04-01,0200,10.2,7.3,82,0.0,0,13.3,2.2,271,0.0
170,2020-04-01,0300,9.4,6.4,81,0.0,0,13.2,2.0,271,0.0
170,2020-04-01,0400,8.6,4.6,76,0.0,0,13.1,2.2,277,0.0
170,2020-04-01,0500,7.8,4.0,77,0.0,0,13.0,1.1,234,0.0
170,2020-04-01,0600,7.0,4.1,82,0.0,2,12.9,1.0,212,0.0
170,2020-04-01,0700,8.0,5.0,81,0.0,87,12.8,1.4,255,0.01
170,2020-04-01,0800,9.8,5.5,74,0.0,296,12.7,2.0,293,0.13
170,2020-04-01,0900,10.8,5.2,68,0.0,498,12.6,2.0,296,0.24
170,2020-04-01,1000,11.7,5.1,64,0.0,675,12.5,2.3,306,0.34
170,2020-04-01,1100,13.0,4.7,57,0.0,805,12.5,2.0,290,0.44
170,2020-04-01,1200,13.9,3.8,50,0.0,879,12.5,2.3,280,0.51
170,2020-04-01,1300,14.9,3.1,45,0.0,891,12.5,2.8,307,0.54
170,2020-04-01,1400,15.8,2.2,40,0.0,834,12.6,2.5,295,0.51
170,2020-04-01,1500,16.5,2.1,38,0.0,716,12.8,2.3,294,0.43
170,2020-04-01,1600,16.7,1.8,37,0.0,547,13.1,2.0,301,0.34
170,2020-04-01,1700,16.0,2.7,41,0.0,345,13.3,2.3,317,0.22
170,2020-04-01,1800,15.0,3.0,44,0.0,143,13.5,2.0,300,0.1
170,2020-04-01,1900,13.1,3.8,53,0.0,9,13.6,1.8,312,0.03
170,2020-04-01,2000,11.7,4.8,63,0.0,0,13.7,1.2,345,0.01
170,2020-04-01,2100,9.8,4.3,69,0.0,0,13.7,1.0,126,0.0
170,2020-04-01,2200,8.1,4.5,78,0.0,0,13.7,0.7,86,0.0
170,2020-04-01,2300,7.0,4.1,82,0.0,0,13.6,0.6,79,0.0
170,2020-04-01,2400,5.7,3.5,86,0.0,0,13.5,0.6,94,0.0
170,2020-04-02,0100,4.6,3.0,89,0.0,0,13.4,0.6,88,0.0
170,2020-04-02,0200,3.7,2.6,92,0.0,0,13.2,0.6,112,0.0
170,2020-04-02,0300,3.2,2.3,94,0.0,0,13.1,0.6,105,0.0
170,2020-04-02,0400,2.7,2.0,95,0.0,0,13.0,0.5,96,0.0
170,2020-04-02,0500,2.2,1.6,96,0.0,0,12.8,0.5,114,0.0
170,2020-04-02,0600,1.9,1.4,96,0.0,3,12.7,0.7,112,0.0
170,2020-04-02,0700,3.1,2.5,96,0.0,100,12.5,0.6,106,0.0
170,2020-04-02,0800,8.2,4.5,78,0.0,325,12.4,1.0,149,0.11
170,2020-04-02,0900,11.9,3.3,56,0.0,519,12.2,1.0,344,0.24
170,2020-04-02,1000,14.1,-0.5,36,0.0,697,12.1,1.7,313,0.38
170,2020-04-02,1100,15.6,-1.8,30,0.0,827,12.0,1.7,337,0.49
170,2020-04-02,1200,16.5,-3.9,24,0.0,901,12.0,1.9,313,0.55
170,2020-04-02,1300,17.4,-3.5,24,0.0,903,12.1,1.8,308,0.56
170,2020-04-02,1400,17.8,-1.5,27,0.0,843,12.2,2.2,295,0.54
170,2020-04-02,1500,18.1,-2.3,25,0.0,726,12.4,2.2,301,0.46
170,2020-04-02,1600,18.1,-1.8,26,0.0,557,12.7,2.8,309,0.39
170,2020-04-02,1700,17.5,-0.1,30,0.0,356,12.9,3.0,297,0.26
170,2020-04-02,1800,16.1,1.0,36,0.0,151,13.2,2.6,298,0.13
170,2020-04-02,1900,13.7,0.7,41,0.0,9,13.3,1.4,285,0.04
170,2020-04-02,2000,12.2,0.0,43,0.0,0,13.4,1.0,208,0.02
170,2020-04-02,2100,10.9,0.5,48,0.0,0,13.4,0.8,212,0.01
170,2020-04-02,2200,9.4,1.6,58,0.0,0,13.4,0.8,118,0.0
170,2020-04-02,2300,8.5,3.1,69,0.0,0,13.3,0.8,152,0.0
170,2020-04-02,2400,8.7,3.9,72,0.0,0,13.2,1.0,190,0.0
170,2020-04-03,0100,8.1,3.9,74,0.0,0,13.1,0.8,192,0.0
170,2020-04-03,0200,7.1,4.0,80,0.0,0,13.0,1.0,171,0.0
170,2020-04-03,0300,7.8,4.6,80,0.0,0,12.9,1.3,227,0.0
170,2020-04-03,0400,7.6,4.8,83,0.0,0,12.7,1.1,227,0.0
170,2020-04-03,0500,7.4,4.5,82,0.0,0,12.6,1.1,229,0.0
170,2020-04-03,0600,6.5,3.4,81,0.0,3,12.5,0.7,154,0.0
170,2020-04-03,0700,6.2,4.6,89,0.0,80,12.4,0.6,88,0.02
170,2020-04-03,0800,8.9,5.2,78,0.0,204,12.3,1.3,195,0.09
170,2020-04-03,0900,11.4,4.0,60,0.0,502,12.2,1.6,235,0.25
170,2020-04-03,1000,13.0,3.3,52,0.0,678,12.1,2.0,301,0.36
170,2020-04-03,1100,14.4,2.6,45,0.0,806,12.0,1.8,303,0.46
170,2020-04-03,1200,15.8,2.2,40,0.0,874,12.0,2.1,286,0.53
170,2020-04-03,1300,16.8,1.7,36,0.0,873,12.1,2.2,312,0.54
170,2020-04-03,1400,17.9,0.4,31,0.0,819,12.2,2.8,303,0.53
170,2020-04-03,1500,17.9,1.0,32,0.0,705,12.5,2.6,318,0.48
170,2020-04-03,1600,18.0,2.9,37,0.0,540,12.7,2.6,295,0.37
170,2020-04-03,1700,17.6,3.7,40,0.0,344,13.0,2.5,278,0.24
170,2020-04-03,1800,15.7,5.4,50,0.0,143,13.2,2.4,299,0.11
170,2020-04-03,1900,13.2,5.5,59,0.0,10,13.4,2.2,296,0.03
170,2020-04-03,2000,11.9,4.5,60,0.0,0,13.4,2.1,277,0.02
170,2020-04-03,2100,11.0,5.0,66,0.0,0,13.5,1.7,239,0.01
170,2020-04-03,2200,10.4,6.0,74,0.0,0,13.4,1.5,207,0.0
170,2020-04-03,2300,9.8,6.2,78,0.0,0,13.4,1.8,211,0.0
170,2020-04-03,2400,9.4,6.0,79,0.0,0,13.3,1.7,201,0.0
170,2020-04-04,0100,8.8,6.0,82,0.0,0,13.2,1.5,221,0.0
170,2020-04-04,0200,8.6,6.0,84,0.0,0,13.1,1.9,229,0.0
170,2020-04-04,0300,8.4,5.9,84,0.0,0,13.0,1.8,230,0.0
170,2020-04-04,0400,8.3,5.7,84,0.0,0,12.9,1.7,204,0.0
170,2020-04-04,0500,8.4,5.7,83,0.0,0,12.8,1.8,203,0.0
170,2020-04-04,0600,9.0,5.9,81,0.0,1,12.7,2.2,214,0.01
170,2020-04-04,0700,9.5,6.3,80,0.0,20,12.6,1.6,196,0.02
170,2020-04-04,0800,10.3,7.2,81,0.0,57,12.5,1.9,212,0.02
170,2020-04-04,0900,10.7,7.9,83,0.0,98,12.5,2.1,176,0.03
170,2020-04-04,1000,11.5,8.2,80,0.0,277,12.4,2.6,191,0.13
170,2020-04-04,1100,12.1,8.4,78,0.0,200,12.4,2.6,183,0.08
170,2020-04-04,1200,14.4,9.6,73,0.0,673,12.3,3.2,215,0.4
170,2020-04-04,1300,14.3,10.0,75,0.0,372,12.3,3.3,220,0.19
170,2020-04-04,1400,14.5,11.0,79,0.1,469,12.4,3.2,196,0.27
170,2020-04-04,1500,13.8,12.0,89,0.1,311,12.5,2.8,184,0.14
170,2020-04-04,1600,13.6,12.0,90,0.4,159,12.5,2.6,192,0.06
170,2020-04-04,1700,13.3,12.2,93,0.3,98,12.6,2.1,198,0.03
170,2020-04-04,1800,12.6,11.5,93,0.7,36,12.7,1.8,264,0.01
170,2020-04-04,1900,11.7,11.0,96,0.7,2,12.7,1.3,281,0.0
170,2020-04-04,2000,11.3,10.6,96,0.2,0,12.8,0.6,117,0.0
170,2020-04-04,2100,11.2,10.7,97,0.0,0,12.8,1.0,152,0.0
170,2020-04-04,2200,10.9,10.4,97,0.0,0,12.8,1.1,154,0.0
170,2020-04-04,2300,10.5,10.1,97,0.0,0,12.8,0.6,119,0.0
170,2020-04-04,2400,10.8,10.4,97,0.1,0,12.7,0.7,171,0.0
170,2020-04-05,0100,11.0,10.5,97,0.2,0,12.7,0.8,185,0.0
170,2020-04-05,0200,11.0,9.9,93,0.0,0,12.7,1.4,188,0.0
170,2020-04-05,0300,10.6,9.4,92,0.0,0,12.6,0.8,161,0.0
170,2020-04-05,0400,11.0,9.1,88,0.0,0,12.6,1.2,141,0.0
170,2020-04-05,0500,10.2,8.9,92,0.0,0,12.6,0.5,48,0.0
170,2020-04-05,0600,10.9,9.3,90,0.0,1,12.5,1.5,153,0.0
170,2020-04-05,0700,11.6,9.9,89,0.1,26,12.5,1.9,164,0.01
170,2020-04-05,0800,11.3,10.2,93,2.9,35,12.4,1.2,171,0.0
170,2020-04-05,0900,11.6,10.2,91,0.8,142,12.4,2.5,218,0.05
170,2020-04-05,1000,9.7,8.6,93,4.7,43,12.4,1.8,209,0.0
170,2020-04-05,1100,10.1,9.5,96,3.0,119,12.4,1.4,175,0.0
170,2020-04-05,1200,11.2,10.2,94,0.0,288,12.3,2.1,212,0.1
170,2020-04-05,1300,12.2,8.9,81,0.0,345,12.3,2.4,248,0.15
170,2020-04-05,1400,12.0,7.1,72,0.0,249,12.3,2.3,243,0.11
170,2020-04-05,1500,11.8,6.1,68,0.0,209,12.3,2.4,240,0.1
170,2020-04-05,1600,11.7,5.7,67,0.0,189,12.3,2.4,233,0.1
170,2020-04-05,1700,11.6,5.1,64,0.0,155,12.4,2.3,240,0.09
170,2020-04-05,1800,11.3,5.4,67,0.0,61,12.4,1.7,228,0.05
170,2020-04-05,1900,10.5,4.9,68,0.0,8,12.4,1.3,211,0.02
170,2020-04-05,2000,10.2,5.2,71,0.0,0,12.4,1.2,242,0.01
170,2020-04-05,2100,9.9,4.6,70,0.0,0,12.4,1.0,304,0.01
170,2020-04-05,2200,9.0,5.2,77,0.0,0,12.4,0.5,347,0.0
170,2020-04-05,2300,8.6,5.1,79,0.0,0,12.3,0.7,17,0.0
170,2020-04-05,2400,6.0,4.2,89,0.0,0,12.3,0.6,99,0.0
170,2020-04-06,0100,4.0,3.2,94,0.0,0,12.3,0.7,105,0.0
170,2020-04-06,0200,3.6,2.9,96,0.0,0,12.2,0.5,99,0.0
170,2020-04-06,0300,3.3,2.9,97,0.0,0,12.1,0.5,83,0.0
170,2020-04-06,0400,3.0,2.6,97,0.0,0,12.0,0.5,115,0.0
170,2020-04-06,0500,3.3,2.9,98,0.0,0,11.9,0.5,66,0.0
170,2020-04-06,0600,3.0,2.6,98,0.0,4,11.8,0.6,99,0.0
170,2020-04-06,0700,3.8,3.5,98,0.0,68,11.7,0.4,39,0.02
170,2020-04-06,0800,6.2,5.9,98,0.0,168,11.6,0.7,313,0.06
170,2020-04-06,0900,8.9,7.5,91,0.0,357,11.5,1.1,306,0.16
170,2020-04-06,1000,10.0,7.2,82,0.0,347,11.4,1.3,354,0.16
170,2020-04-06,1100,11.8,6.8,71,0.0,392,11.4,1.3,99,0.18
170,2020-04-06,1200,12.0,7.1,72,0.0,393,11.4,1.4,346,0.18
170,2020-04-06,1300,11.0,7.6,80,1.2,192,11.5,1.0,45,0.05
170,2020-04-06,1400,10.9,8.4,85,0.3,172,11.6,0.8,107,0.04
170,2020-04-06,1500,10.3,7.9,85,2.8,40,11.7,1.3,150,0.0
170,2020-04-06,1600,8.4,7.6,94,4.9,20,11.7,0.9,118,0.0
170,2020-04-06,1700,7.7,7.0,95,1.5,39,11.8,1.0,282,0.0
170,2020-04-06,1800,8.0,6.9,93,0.0,32,11.8,1.2,310,0.01
170,2020-04-06,1900,6.6,5.9,95,0.0,6,11.8,0.5,91,0.0
170,2020-04-06,2000,5.2,4.7,97,0.0,0,11.8,0.5,108,0.0
170,2020-04-06,2100,4.4,4.0,98,0.0,0,11.8,0.5,116,0.0
170,2020-04-06,2200,4.0,3.7,98,0.0,0,11.7,0.6,108,0.0
170,2020-04-06,2300,3.4,3.2,98,0.1,0,11.6,0.5,111,0.0
170,2020-04-06,2400,3.5,3.3,99,0.0,0,11.6,0.5,84,0.0
170,2020-04-07,0100,3.4,3.2,99,0.0,0,11.5,0.6,104,0.0
170,2020-04-07,0200,3.1,2.9,99,0.0,0,11.4,0.6,112,0.0
170,2020-04-07,0300,3.0,2.8,99,0.0,0,11.3,0.6,94,0.0
170,2020-04-07,0400,2.5,2.4,99,0.0,0,11.2,0.7,118,0.0
170,2020-04-07,0500,2.5,2.4,99,0.0,0,11.1,0.7,93,0.0
170,2020-04-07,0600,2.6,2.5,99,0.1,5,11.0,0.6,68,0.0
170,2020-04-07,0700,3.7,3.5,99,0.0,37,10.9,1.1,118,0.0
170,2020-04-07,0800,4.8,4.7,99,0.0,210,10.8,1.0,101,0.07
170,2020-04-07,0900,8.1,7.9,99,0.0,499,10.7,1.2,145,0.21
170,2020-04-07,1000,10.9,9.6,92,0.0,682,10.7,1.2,190,0.33
170,2020-04-07,1100,13.1,9.1,77,0.0,797,10.7,1.4,288,0.43
170,2020-04-07,1200,14.8,8.1,64,0.0,896,10.7,1.5,314,0.51
170,2020-04-07,1300,15.4,6.3,55,0.0,915,10.8,1.4,334,0.53
170,2020-04-07,1400,15.9,6.0,52,0.0,840,11.0,1.6,318,0.49
170,2020-04-07,1500,16.6,5.0,46,0.0,726,11.3,1.6,331,0.44
170,2020-04-07,1600,17.1,3.5,40,0.0,563,11.6,1.4,315,0.34
170,2020-04-07,1700,17.0,3.3,40,0.0,363,11.9,1.6,325,0.23
170,2020-04-07,1800,15.4,5.1,50,0.0,160,12.2,2.4,307,0.12
170,2020-04-07,1900,12.5,6.2,65,0.0,13,12.4,2.3,305,0.02
170,2020-04-07,2000,11.0,6.2,72,0.0,0,12.5,2.0,312,0.0
170,2020-04-07,2100,10.3,5.8,74,0.0,0,12.6,1.7,292,0.0
170,2020-04-07,2200,7.6,5.4,86,0.0,0,12.6,0.7,73,0.0
170,2020-04-07,2300,6.5,5.3,91,0.0,0,12.5,0.7,96,0.0
170,2020-04-07,2400,6.4,5.2,92,0.0,0,12.5,0.7,91,0.0
170,2020-04-08,0100,6.6,5.6,93,0.0,0,12.4,0.6,60,0.0
170,2020-04-08,0200,6.5,5.5,94,0.0,0,12.3,0.8,81,0.0
170,2020-04-08,0300,7.8,6.2,90,0.0,0,12.2,1.1,145,0.0
170,2020-04-08,0400,8.4,6.7,89,0.0,0,12.1,1.1,125,0.0
170,2020-04-08,0500,7.8,6.8,93,0.0,0,12.0,0.9,94,0.0
170,2020-04-08,0600,7.9,7.0,94,0.0,4,11.9,0.6,77,0.0
170,2020-04-08,0700,7.6,6.8,94,0.0,65,11.9,0.8,95,0.02
170,2020-04-08,0800,9.7,8.2,91,0.0,157,11.8,1.2,213,0.07
170,2020-04-08,0900,11.8,8.7,81,0.0,484,11.7,1.3,266,0.24
170,2020-04-08,1000,13.3,8.9,75,0.0,595,11.6,1.5,317,0.33
170,2020-04-08,1100,15.1,9.3,68,0.0,720,11.6,1.7,297,0.43
170,2020-04-08,1200,16.4,9.4,63,0.0,649,11.7,1.5,236,0.4
170,2020-04-08,1300,17.2,9.5,61,0.0,806,11.8,1.9,205,0.51
170,2020-04-08,1400,17.5,9.4,59,0.0,618,11.9,2.0,222,0.4
170,2020-04-08,1500,16.4,8.5,60,0.0,377,12.1,1.8,224,0.23
170,2020-04-08,1600,13.8,8.1,68,0.0,245,12.3,2.5,285,0.14
170,2020-04-08,1700,13.1,7.4,68,0.0,246,12.5,2.2,267,0.14
170,2020-04-08,1800,12.0,7.0,71,0.0,99,12.7,2.2,261,0.07
170,2020-04-08,1900,10.2,6.5,78,0.0,12,12.8,2.1,262,0.01
170,2020-04-08,2000,9.2,6.5,83,0.0,0,12.9,1.7,248,0.0
170,2020-04-08,2100,9.2,6.5,83,0.0,0,12.9,1.8,215,0.0
170,2020-04-08,2200,9.6,7.1,84,0.0,0,12.9,1.6,255,0.0
170,2020-04-08,2300,10.7,8.1,84,0.0,0,12.9,1.5,261,0.0
170,2020-04-08,2400,10.9,8.1,83,0.0,0,12.8,1.7,263,0.0
170,2020-04-09,0100,10.9,8.0,83,0.0,0,12.8,1.3,242,0.0
170,2020-04-09,0200,10.9,8.0,82,0.0,0,12.7,1.1,240,0.0
170,2020-04-09,0300,10.6,8.0,84,0.0,0,12.7,0.7,227,0.0
170,2020-04-09,0400,10.1,8.2,88,0.0,0,12.6,0.5,84,0.0
170,2020-04-09,0500,10.1,8.5,90,0.0,0,12.6,0.5,26,0.0
170,2020-04-09,0600,10.3,8.6,90,0.0,2,12.6,0.7,112,0.0
170,2020-04-09,0700,10.6,8.9,89,0.0,28,12.5,0.8,116,0.01
170,2020-04-09,0800,10.8,9.5,91,0.0,72,12.5,1.2,125,0.02
170,2020-04-09,0900,10.8,9.4,91,0.0,82,12.5,1.4,130,0.01
170,2020-04-09,1000,11.9,9.7,87,0.0,267,12.5,1.5,128,0.11
170,2020-04-09,1100,14.0,9.9,76,0.0,782,12.4,2.1,130,0.45
170,2020-04-09,1200,14.3,9.6,73,0.0,751,12.5,2.1,131,0.44
170,2020-04-09,1300,15.0,9.8,71,0.0,678,12.5,1.8,121,0.4
170,2020-04-09,1400,14.2,9.2,72,0.0,356,12.6,1.8,134,0.17
170,2020-04-09,1500,13.9,8.7,71,0.0,224,12.8,1.5,127,0.1
170,2020-04-09,1600,14.4,8.6,68,0.0,249,12.9,1.5,130,0.13
170,2020-04-09,1700,14.5,8.0,65,0.0,216,13.1,1.4,131,0.12
170,2020-04-09,1800,13.9,7.2,64,0.0,152,13.2,1.6,127,0.09
170,2020-04-09,1900,11.5,6.6,72,0.0,13,13.2,0.8,90,0.0
170,2020-04-09,2000,9.2,6.5,83,0.0,0,13.3,0.7,104,0.0
170,2020-04-09,2100,8.9,7.4,90,0.0,0,13.3,0.5,127,0.0
170,2020-04-09,2200,9.6,8.4,92,0.0,0,13.3,0.6,64,0.0
170,2020-04-09,2300,10.3,8.9,91,0.0,0,13.2,0.6,34,0.0
170,2020-04-09,2400,11.4,9.5,88,0.0,0,13.1,1.5,276,0.0
170,2020-04-10,0100,11.3,9.7,90,0.0,0,13.1,1.5,295,0.0
170,2020-04-10,0200,11.2,9.6,90,0.0,0,13.0,1.1,269,0.0
170,2020-04-10,0300,11.1,9.4,89,0.0,0,13.0,1.0,215,0.0
170,2020-04-10,0400,11.3,9.3,88,0.0,0,12.9,1.2,300,0.0
170,2020-04-10,0500,10.3,8.6,89,0.0,0,12.9,0.9,290,0.0
170,2020-04-10,0600,8.7,7.8,94,0.0,7,12.9,0.6,88,0.0
170,2020-04-10,0700,9.5,8.8,96,0.0,124,12.8,0.5,84,0.03
170,2020-04-10,0800,12.6,10.0,84,0.0,338,12.8,0.9,289,0.16
170,2020-04-10,0900,14.2,10.2,77,0.0,539,12.7,1.5,263,0.28
170,2020-04-10,1000,15.0,10.3,74,0.0,657,12.7,2.1,292,0.38
170,2020-04-10,1100,15.9,9.6,66,0.0,721,12.6,1.9,311,0.44
170,2020-04-10,1200,16.9,9.6,62,0.0,832,12.7,2.2,290,0.53
170,2020-04-10,1300,17.6,9.1,57,0.0,649,12.8,2.2,284,0.42
170,2020-04-10,1400,18.1,9.6,58,0.0,743,12.9,2.4,295,0.49
170,2020-04-10,1500,17.8,9.4,58,0.0,518,13.2,2.8,294,0.35
170,2020-04-10,1600,17.8,9.7,59,0.0,536,13.4,2.8,267,0.35
170,2020-04-10,1700,17.3,9.2,59,0.0,364,13.6,2.6,254,0.23
170,2020-04-10,1800,16.0,8.3,60,0.0,160,13.8,2.6,263,0.12
170,2020-04-10,1900,14.0,8.1,68,0.0,13,14.0,2.2,263,0.02
170,2020-04-10,2000,12.3,8.6,78,0.0,0,14.0,1.8,274,0.0
170,2020-04-10,2100,11.7,8.4,80,0.0,0,14.1,1.6,253,0.0
170,2020-04-10,2200,11.0,8.1,83,0.0,0,14.0,1.3,237,0.0
170,2020-04-10,2300,10.4,8.1,85,0.0,0,14.0,1.4,211,0.0
170,2020-04-10,2400,10.4,7.9,85,0.0,0,13.9,1.8,225,0.0
170,2020-04-11,0100,10.5,8.2,86,0.0,0,13.8,1.5,250,0.0
170,2020-04-11,0200,10.7,8.2,85,0.0,0,13.7,1.9,271,0.0
170,2020-04-11,0300,10.6,8.2,85,0.0,0,13.7,2.1,268,0.0
170,2020-04-11,0400,10.7,8.4,86,0.0,0,13.6,1.8,274,0.0
170,2020-04-11,0500,10.8,8.6,86,0.0,0,13.5,1.6,250,0.0
170,2020-04-11,0600,10.8,8.7,87,0.0,2,13.5,1.7,210,0.0
170,2020-04-11,0700,11.0,8.9,87,0.0,27,13.4,1.6,247,0.01
170,2020-04-11,0800,11.3,8.8,84,0.0,95,13.3,1.8,267,0.04
170,2020-04-11,0900,11.9,9.1,83,0.0,168,13.3,1.6,227,0.07
170,2020-04-11,1000,12.7,9.4,81,0.0,278,13.3,1.8,217,0.13
170,2020-04-11,1100,13.4,9.7,78,0.0,407,13.2,2.0,221,0.21
170,2020-04-11,1200,14.4,10.1,76,0.0,525,13.2,2.1,232,0.3
170,2020-04-11,1300,15.0,10.5,74,0.0,618,13.3,2.4,275,0.37
170,2020-04-11,1400,15.4,10.6,73,0.0,805,13.3,3.0,296,0.49
170,2020-04-11,1500,15.6,10.4,71,0.0,712,13.4,3.2,296,0.44
170,2020-04-11,1600,15.1,10.0,72,0.0,551,13.6,3.2,286,0.33
170,2020-04-11,1700,14.6,9.6,72,0.0,360,13.8,3.0,278,0.21
170,2020-04-11,1800,13.0,9.1,77,0.0,161,14.0,2.9,272,0.09
170,2020-04-11,1900,11.4,8.9,85,0.0,11,14.1,2.5,284,0.0
170,2020-04-11,2000,11.4,9.2,86,0.0,0,14.2,1.9,257,0.0
170,2020-04-11,2100,11.5,9.1,85,0.0,0,14.2,2.3,214,0.0
170,2020-04-11,2200,11.4,9.1,86,0.0,0,14.2,2.5,208,0.0
170,2020-04-11,2300,11.4,9.1,86,0.0,0,14.1,2.0,224,0.0
170,2020-04-11,2400,11.3,8.9,86,0.0,0,14.1,2.0,213,0.0
170,2020-04-12,0100,11.0,9.0,87,0.0,0,14.0,2.2,226,0.0
170,2020-04-12,0200,11.0,9.0,88,0.0,0,14.0,1.9,209,0.0
170,2020-04-12,0300,11.0,9.1,88,0.0,0,13.9,2.0,214,0.0
170,2020-04-12,0400,11.0,9.0,87,0.0,0,13.8,1.8,204,0.0
170,2020-04-12,0500,11.0,9.0,87,0.0,0,13.8,1.6,220,0.0
170,2020-04-12,0600,11.1,9.0,86,0.0,4,13.7,1.6,237,0.0
170,2020-04-12,0700,11.4,9.1,86,0.0,53,13.7,1.3,249,0.02
170,2020-04-12,0800,12.1,9.3,83,0.0,149,13.6,1.4,231,0.07
170,2020-04-12,0900,12.4,9.3,81,0.0,191,13.5,1.7,264,0.09
170,2020-04-12,1000,13.6,9.6,77,0.0,366,13.5,1.5,253,0.19
170,2020-04-12,1100,14.4,10.0,75,0.0,508,13.5,1.6,292,0.28
170,2020-04-12,1200,15.9,10.6,70,0.0,789,13.5,1.4,229,0.48
170,2020-04-12,1300,17.8,10.9,64,0.0,881,13.6,1.6,260,0.55
170,2020-04-12,1400,18.8,11.6,63,0.0,823,13.7,1.6,301,0.53
170,2020-04-12,1500,19.8,12.0,61,0.0,707,13.9,1.7,303,0.46
170,2020-04-12,1600,20.4,12.2,59,0.0,549,14.1,2.1,296,0.37
170,2020-04-12,1700,19.3,11.8,62,0.0,359,14.4,2.8,303,0.24
170,2020-04-12,1800,17.1,11.1,68,0.0,123,14.6,2.6,264,0.1
170,2020-04-12,1900,15.0,10.3,74,0.0,18,14.8,2.3,215,0.02
170,2020-04-12,2000,13.1,9.9,81,0.0,0,14.9,2.1,186,0.0
170,2020-04-12,2100,12.3,9.7,84,0.0,0,14.9,2.5,189,0.0
